Product,Date,MRP,Discount,CLP,Platform,City,City Tier,Impressions,Clicks,Spend,Quantity Sold,Competitor,Competitor MRP,Competitor Discount,Competitor Price
Cream ,4/12/2024,560,0.1,504,Nykaa,Patna,Tier 2,3670,50,450,4,Competitor A,515,0.2,412
Cream ,4/12/2024,560,0.1,504,Purplle,Pune,Tier 1,5140,176,526,7,Competitor A,515,0.2,412
Cream ,4/12/2024,560,0.1,504,Myntra,Jamshedpur,Tier 3,8111,294,3317,16,Competitor A,515,0.2,412
Cream ,4/12/2024,560,0.1,504,Nykaa,Varanasi,Tier 3,6418,346,2132,14,Competitor A,515,0.2,412
Cream ,4/12/2024,560,0.1,504,Purplle,Coimbatore,Tier 2,923,60,168,5,Competitor A,515,0.2,412
Cream ,4/12/2024,560,0.1,504,Purplle,Srinagar,Tier 3,5807,403,3263,29,Competitor A,515,0.2,412
Cream ,4/12/2024,560,0.1,504,Nykaa,Mumbai,Tier 1,8116,567,171,47,Competitor A,515,0.2,412
Cream ,4/12/2024,560,0.1,504,Myntra,Patna,Tier 2,7119,365,3467,15,Competitor A,515,0.2,412
Cream ,4/12/2024,560,0.1,504,Myntra,Jodhpur,Tier 3,8459,556,574,30,Competitor A,515,0.2,412
Cream ,4/13/2024,560,0.2,448,Amazon,Madurai,Tier 3,4284,148,247,9,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Purplle,Indore,Tier 2,1040,70,258,5,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Amazon,Jaipur,Tier 2,6796,261,791,26,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Amazon,Vijayawada,Tier 3,13501,625,1926,35,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Flipkart,Bhopal,Tier 2,12222,311,964,8,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Amazon,Allahabad,Tier 3,13888,1108,1130,80,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Myntra,Allahabad,Tier 3,7572,270,968,17,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Flipkart,Pune,Tier 1,1253,100,446,5,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Nykaa,Coimbatore,Tier 2,10831,263,2613,12,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Amazon,Kolkata,Tier 1,5976,369,1172,24,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Flipkart,Madurai,Tier 3,12246,165,3230,8,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Nykaa,Vijayawada,Tier 3,592,12,254,1,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Amazon,Indore,Tier 2,10338,247,1197,24,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Amazon,Faridabad,Tier 2,5191,155,1650,13,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Flipkart,Kolkata,Tier 1,7179,323,1577,32,Competitor A,515,0.05,489.25
Cream ,4/13/2024,560,0.2,448,Amazon,Bhopal,Tier 2,4137,181,1028,16,Competitor A,515,0.05,489.25
Cream ,4/14/2024,560,0,560,Amazon,Mumbai,Tier 1,4786,77,1464,4,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Myntra,Madurai,Tier 3,7144,251,3540,7,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Purplle,Jamshedpur,Tier 3,6437,492,3393,32,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Amazon,Srinagar,Tier 3,876,24,86,1,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Purplle,Kanpur,Tier 2,2795,141,1039,10,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Amazon,Kanpur,Tier 2,13669,285,636,6,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Jodhpur,Tier 3,1058,48,327,3,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Bangalore,Tier 1,5804,402,1281,9,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Jamshedpur,Tier 3,6332,470,2397,24,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Patna,Tier 2,5764,70,1211,4,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Myntra,Lucknow,Tier 2,4355,183,350,10,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Trivandrum,Tier 3,8899,149,438,7,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Agra,Tier 2,12359,383,1887,18,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Purplle,Jaipur,Tier 2,1839,119,462,7,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Hyderabad,Tier 1,5584,332,1619,6,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Guwahati,Tier 3,10458,560,2638,26,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Purplle,Coimbatore,Tier 2,1212,87,287,6,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Purplle,Srinagar,Tier 3,111,6,37,1,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Srinagar,Tier 3,12300,394,4561,28,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Myntra,Varanasi,Tier 3,2023,143,354,10,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Purplle,Jodhpur,Tier 3,133,9,57,1,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Indore,Tier 2,7683,481,2667,18,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Nykaa,Amritsar,Tier 3,8246,274,759,8,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Kanpur,Tier 2,5674,201,1038,11,Competitor A,515,0.15,437.75
Cream ,4/14/2024,560,0,560,Flipkart,Amritsar,Tier 3,843,16,164,1,Competitor A,515,0.15,437.75
Cream ,4/15/2024,560,0.15,476,Myntra,Jodhpur,Tier 3,4293,79,113,3,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Purplle,Vijayawada,Tier 3,4097,98,773,3,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Kanpur,Tier 2,4164,214,831,15,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Nykaa,Chennai,Tier 1,4455,288,102,18,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Nykaa,Kanpur,Tier 2,8388,506,3709,37,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Amazon,Hyderabad,Tier 1,14952,1004,5079,31,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Purplle,Bhopal,Tier 2,2032,110,810,9,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Amazon,Lucknow,Tier 2,11557,819,458,80,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Purplle,Faridabad,Tier 2,4857,125,1587,5,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Flipkart,Chennai,Tier 1,3014,178,1080,12,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Purplle,Agra,Tier 2,6780,422,3488,14,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Madurai,Tier 3,6562,154,1326,9,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Agra,Tier 2,2515,25,374,1,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Varanasi,Tier 3,5959,376,1887,10,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Amazon,Visakhapatnam,Tier 2,4054,187,407,16,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Coimbatore,Tier 2,8842,651,3832,20,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Nykaa,Coimbatore,Tier 2,6406,257,983,10,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Purplle,Patna,Tier 2,6617,394,3685,18,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Chennai,Tier 1,3935,101,1380,7,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Jamshedpur,Tier 3,2252,175,588,14,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Nagpur,Tier 2,935,47,389,3,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Flipkart,Indore,Tier 2,7131,126,1313,9,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Amazon,Faridabad,Tier 2,5124,282,53,13,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Patna,Tier 2,5854,87,970,7,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Amazon,Patna,Tier 2,5785,439,1967,15,Competitor A,515,0,515
Cream ,4/15/2024,560,0.15,476,Myntra,Guwahati,Tier 3,2325,118,881,4,Competitor A,515,0,515
Cream ,4/16/2024,560,0.1,504,Amazon,Kanpur,Tier 2,12556,220,3254,21,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Purplle,Visakhapatnam,Tier 2,2725,156,385,14,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Myntra,Amritsar,Tier 3,6960,259,969,14,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Nykaa,Visakhapatnam,Tier 2,5594,368,375,24,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Amazon,Jaipur,Tier 2,12433,386,1077,19,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Amazon,Jamshedpur,Tier 3,2662,125,437,8,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Flipkart,Kanpur,Tier 2,1066,74,356,5,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Amazon,Patna,Tier 2,1426,97,110,3,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Purplle,Kolkata,Tier 1,2850,39,550,2,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Nykaa,Vijayawada,Tier 3,6957,425,1714,25,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Purplle,Srinagar,Tier 3,6969,310,2454,9,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Purplle,Coimbatore,Tier 2,5059,208,2486,16,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Purplle,Delhi,Tier 1,6089,108,1138,9,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Amazon,Agra,Tier 2,1039,54,107,3,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Flipkart,Chennai,Tier 1,832,34,236,2,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Amazon,Mumbai,Tier 1,1450,75,179,5,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Amazon,Varanasi,Tier 3,8763,148,2920,3,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Amazon,Nagpur,Tier 2,13531,916,3056,57,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Nykaa,Lucknow,Tier 2,4558,75,1868,4,Competitor A,515,0.05,489.25
Cream ,4/16/2024,560,0.1,504,Flipkart,Srinagar,Tier 3,9899,214,2820,17,Competitor A,515,0.05,489.25
Cream ,4/17/2024,560,0,560,Amazon,Srinagar,Tier 3,2440,72,429,4,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Flipkart,Nagpur,Tier 2,9779,746,2324,45,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Flipkart,Guwahati,Tier 3,3017,203,428,8,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Amazon,Bhopal,Tier 2,5442,75,285,1,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Flipkart,Bhopal,Tier 2,5110,295,226,8,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Nykaa,Srinagar,Tier 3,7682,553,3003,11,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Flipkart,Coimbatore,Tier 2,7980,445,1723,21,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Myntra,Agra,Tier 2,8809,144,2296,9,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Flipkart,Delhi,Tier 1,11078,756,1902,36,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Amazon,Hyderabad,Tier 1,8949,417,2819,23,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Amazon,Chennai,Tier 1,5152,100,1211,2,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Myntra,Guwahati,Tier 3,7187,421,3054,15,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Flipkart,Srinagar,Tier 3,10805,327,1526,20,Competitor A,515,0,515
Cream ,4/17/2024,560,0,560,Flipkart,Trivandrum,Tier 3,4768,376,1227,25,Competitor A,515,0,515
Cream ,4/18/2024,560,0.15,476,Myntra,Chennai,Tier 1,1499,56,153,4,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Flipkart,Jamshedpur,Tier 3,2662,188,732,9,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Myntra,Jamshedpur,Tier 3,7758,591,1265,48,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Myntra,Hyderabad,Tier 1,7519,137,2004,3,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Flipkart,Bhopal,Tier 2,2329,109,921,4,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Amazon,Chennai,Tier 1,13407,713,2362,24,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Flipkart,Trivandrum,Tier 3,7335,234,1642,6,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Flipkart,Coimbatore,Tier 2,12119,480,678,18,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Flipkart,Srinagar,Tier 3,2420,30,117,2,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Flipkart,Allahabad,Tier 3,9837,188,1338,16,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Myntra,Kolkata,Tier 1,4734,196,1866,6,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Myntra,Agra,Tier 2,3918,81,1756,8,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Myntra,Madurai,Tier 3,279,3,31,1,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Flipkart,Patna,Tier 2,8481,515,2153,32,Competitor A,515,0.1,463.5
Cream ,4/18/2024,560,0.15,476,Amazon,Faridabad,Tier 2,382,6,97,1,Competitor A,515,0.1,463.5
Cream ,4/19/2024,560,0.1,504,Amazon,Guwahati,Tier 3,4825,281,1480,19,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Flipkart,Faridabad,Tier 2,930,14,205,1,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Purplle,Madurai,Tier 3,668,18,153,1,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Purplle,Amritsar,Tier 3,425,22,133,1,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Nykaa,Allahabad,Tier 3,11631,859,330,38,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Flipkart,Chennai,Tier 1,3776,261,571,15,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Myntra,Amritsar,Tier 3,1465,57,515,3,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Vijayawada,Tier 3,4758,148,186,11,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Nykaa,Faridabad,Tier 2,1020,32,396,2,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Lucknow,Tier 2,6535,266,621,9,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Flipkart,Lucknow,Tier 2,5500,188,1779,6,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Purplle,Varanasi,Tier 3,5119,129,2698,5,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Hyderabad,Tier 1,4498,151,906,13,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Jaipur,Tier 2,4867,203,1381,16,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Myntra,Kolkata,Tier 1,3429,73,205,5,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Purplle,Hyderabad,Tier 1,645,47,197,4,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Kanpur,Tier 2,4869,244,363,15,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Nykaa,Coimbatore,Tier 2,9772,545,2661,14,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Bangalore,Tier 1,5766,196,756,12,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Flipkart,Bhopal,Tier 2,5670,246,1423,21,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Nykaa,Visakhapatnam,Tier 2,348,22,26,1,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Nagpur,Tier 2,1620,59,97,3,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Flipkart,Guwahati,Tier 3,7920,212,1586,16,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Purplle,Chennai,Tier 1,914,63,54,3,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Faridabad,Tier 2,5536,406,1239,16,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Amazon,Allahabad,Tier 3,10216,776,2000,55,Competitor A,515,0,515
Cream ,4/19/2024,560,0.1,504,Flipkart,Madurai,Tier 3,3347,237,264,8,Competitor A,515,0,515
Cream ,4/20/2024,560,0.2,448,Nykaa,Agra,Tier 2,3333,255,43,9,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Amazon,Pune,Tier 1,1009,69,281,2,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Amazon,Kolkata,Tier 1,777,45,102,1,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Flipkart,Visakhapatnam,Tier 2,2246,79,194,7,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Myntra,Kolkata,Tier 1,7281,146,3423,4,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Nykaa,Visakhapatnam,Tier 2,854,20,321,1,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Myntra,Madurai,Tier 3,403,21,25,1,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Amazon,Hyderabad,Tier 1,2044,72,280,4,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Myntra,Visakhapatnam,Tier 2,4453,113,1643,9,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Flipkart,Lucknow,Tier 2,4111,264,689,30,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Myntra,Bhopal,Tier 2,4111,191,1770,20,Competitor A,515,0.2,412
Cream ,4/20/2024,560,0.2,448,Nykaa,Mumbai,Tier 1,11498,444,5095,18,Competitor A,515,0.2,412
Cream ,4/21/2024,560,0.1,504,Nykaa,Indore,Tier 2,1778,50,305,3,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Flipkart,Chennai,Tier 1,1362,30,171,2,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Nykaa,Kanpur,Tier 2,9762,754,3659,19,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Nykaa,Nagpur,Tier 2,8325,336,2594,10,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Flipkart,Pune,Tier 1,11506,468,3577,33,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Purplle,Lucknow,Tier 2,3719,241,1929,4,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Flipkart,Guwahati,Tier 3,11640,154,710,14,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Flipkart,Agra,Tier 2,7333,539,1141,54,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Amazon,Jodhpur,Tier 3,14830,602,4248,56,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Amazon,Kolkata,Tier 1,14701,847,2581,31,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Nykaa,Lucknow,Tier 2,10074,788,1096,54,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Amazon,Guwahati,Tier 3,13473,945,1477,41,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Flipkart,Delhi,Tier 1,10401,666,3535,40,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Purplle,Visakhapatnam,Tier 2,6685,422,1700,22,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Nykaa,Patna,Tier 2,6604,416,389,34,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Nykaa,Amritsar,Tier 3,1036,50,318,4,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Purplle,Bangalore,Tier 1,543,17,287,1,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Nykaa,Agra,Tier 2,10724,643,4082,49,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Amazon,Varanasi,Tier 3,6525,221,1912,13,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Amazon,Agra,Tier 2,14359,836,401,55,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Amazon,Kanpur,Tier 2,7198,189,393,17,Competitor A,515,0,515
Cream ,4/21/2024,560,0.1,504,Flipkart,Faridabad,Tier 2,10487,542,3726,51,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Amazon,Guwahati,Tier 3,13020,784,3726,61,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Nykaa,Pune,Tier 1,3646,123,756,4,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Amazon,Trivandrum,Tier 3,4108,151,1060,9,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Purplle,Guwahati,Tier 3,3382,40,1057,3,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Myntra,Agra,Tier 2,3692,166,279,17,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Flipkart,Bangalore,Tier 1,2571,203,641,5,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Amazon,Faridabad,Tier 2,12127,795,2238,24,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Purplle,Jaipur,Tier 2,6384,389,1181,19,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Myntra,Jodhpur,Tier 3,7561,209,1420,12,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Amazon,Kanpur,Tier 2,8074,493,2779,20,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Myntra,Trivandrum,Tier 3,5213,203,2462,18,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Amazon,Hyderabad,Tier 1,8979,695,543,40,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Myntra,Visakhapatnam,Tier 2,3602,125,1541,8,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Flipkart,Pune,Tier 1,8486,475,1903,12,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Amazon,Delhi,Tier 1,7963,282,1972,24,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Amazon,Bangalore,Tier 1,13014,717,1682,40,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Nykaa,Madurai,Tier 3,2840,177,1060,18,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Flipkart,Amritsar,Tier 3,11752,617,2058,44,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Purplle,Chennai,Tier 1,809,59,244,2,Competitor A,515,0,515
Cream ,4/22/2024,560,0.15,476,Amazon,Nagpur,Tier 2,13834,427,2595,40,Competitor A,515,0,515
Cream ,4/23/2024,560,0.1,504,Amazon,Indore,Tier 2,6991,280,456,21,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Flipkart,Hyderabad,Tier 1,9792,177,372,11,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Flipkart,Varanasi,Tier 3,3571,56,630,2,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Purplle,Agra,Tier 2,3663,226,162,6,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Flipkart,Kanpur,Tier 2,10240,764,4074,66,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Myntra,Varanasi,Tier 3,514,7,215,1,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Myntra,Coimbatore,Tier 2,3424,215,190,18,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Flipkart,Kolkata,Tier 1,5132,247,355,6,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Amazon,Guwahati,Tier 3,10180,744,2378,57,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Flipkart,Delhi,Tier 1,1450,36,186,2,Competitor A,515,0.05,489.25
Cream ,4/23/2024,560,0.1,504,Flipkart,Bangalore,Tier 1,7651,155,1419,10,Competitor A,515,0.05,489.25
Cream ,4/24/2024,560,0,560,Nykaa,Jodhpur,Tier 3,3136,37,1398,2,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Purplle,Hyderabad,Tier 1,4745,133,956,8,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Myntra,Trivandrum,Tier 3,8753,317,243,20,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Nykaa,Delhi,Tier 1,7033,401,532,26,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Myntra,Lucknow,Tier 2,3869,306,479,10,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Nykaa,Bangalore,Tier 1,11846,790,2439,15,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Purplle,Nagpur,Tier 2,1386,83,349,5,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Amazon,Faridabad,Tier 2,9781,608,1759,41,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Myntra,Jodhpur,Tier 3,2725,58,793,1,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Nykaa,Bhopal,Tier 2,10011,397,1684,26,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Purplle,Trivandrum,Tier 3,1406,16,368,1,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Nykaa,Chennai,Tier 1,4255,141,371,9,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Amazon,Kanpur,Tier 2,4101,307,398,11,Competitor A,515,0.15,437.75
Cream ,4/24/2024,560,0,560,Nykaa,Kolkata,Tier 1,5510,437,1470,19,Competitor A,515,0.15,437.75
